20266	MO__18__101.wav	cad|adj	cád	L
20267	MO__18__102.wav	cad|adj	cád	L
20268	MO__18__103.wav	cad|adj	cád	L
20269	MO__18__104.wav	madow|m	mádow	H
20270	MO__18__105.wav	madow|m	mádow	H
20271	MO__18__106.wav	madow|m	mádow	H
20272	MO__18__107.wav	madow|adj	madów	H
20273	MO__18__108.wav	madow|adj	madów	H
20274	MO__18__109.wav	madow|adj	madów	H
20275	MO__18__110.wav	Waa madow.	Waa mádow.	H
20276	MO__18__111.wav	madowga	madówga	H
20277	MO__18__112.wav	madowga	mádowga	H
20278	MO__18__113.wav	moobaylka madoẃ	moobáylka madoẃ	LL L H   H H
20279	MO__18__114.wav	moobaylka madoẃ	moobáylka madoẃ	LL L H   H H
20280	MO__18__115.wav	madowga	madówga%	H
20281	MO__18__116.wav	madowga	mádowga	H
20282	MO__18__117.wav	madow|m	mádow	H
20283	MO__18__118.wav	madow|m	mádow	H
20284	MO__18__119.wav	madowga	mádowga	H
20285	MO__18__120.wav	bisil	bisíl	L
20286	MO__18__121.wav	bisayl	bisáyl	L  ??
20287	MO__18__122.wav	cayriin	ceyríin	L
20288	MO__18__123.wav	bisayl	bisáyl	L
20289	MO__18__124.wav	cayriin	ceeríin	L
20290	MO__18__125.wav	bad	bád	L
20291	MO__18__126.wav	bad	bád	L
20292	MO__18__127.wav	bad	bád	L
20293	MO__18__128.wav	badeed	badéed	L
20294	MO__18__129.wav	badeed	badéed	L
20295	MO__18__130.wav	badeed	badéed	L
20296	MO__18__131.wav	cusub	cusúb	L
20297	MO__18__132.wav	cusub	cusúb	L
20298	MO__18__133.wav	cusub	cusúb	L
20299	MO__18__134.wav	cusayb	cusáyb	L
20300	MO__18__135.wav	cusayb	cusáyb	L
20301	MO__18__136.wav	cusayb	cusáyb	L
20302	MO__18__137.wav	cusayb	cusáyb	L
20303	MO__18__138.wav	cusaybka	cusáybka%	L
20304	MO__18__139.wav	cusaybka	cusáybka%	L
20305	MO__18__140.wav	cusaybka	cusáybka%	L
20306	MO__18__141.wav	nin cusub	nín cusúb	L
20307	MO__18__142.wav	gaari cusub	gaarí cusúb	L
20308	MO__18__143.wav	buugga cusaybka ah	búugga cusáybka ah	L
20309	MO__18__144.wav	yaab	yáab	L
20310	MO__18__145.wav	yaaban	yaabán	L
20311	MO__18__146.wav	yaaban	yaabán	L
20312	MO__18__147.wav	yaaban	yaabán	L
20313	MO__18__148.wav	yaaban	yaabán	L
20314	MO__18__149.wav	yaabsan	yaabsán	L
20315	MO__18__150.wav	yaabsan	yaabsán	L
20316	MO__18__151.wav	yaabsan	yaabsán	L
20317	MO__18__152.wav	yiri	yirí	H
20318	MO__18__153.wav	yiri	yirí	H
20319	MO__18__154.wav	yiri	yirí	H
20320	MO__18__155.wav	yiri	yidhí	H
20321	MO__18__156.wav	yiri	yidhí	H
20322	MO__18__157.wav	tiri	tirí	L
20323	MO__18__158.wav	tiri	tirí	L
20324	MO__18__159.wav	tiri	tirí	L
20325	MO__18__160.wav	tiri	tidhí	L
20326	MO__18__161.wav	tiri	tidhí	L
20327	MO__18__162.wav	tiri	tidhí	L
20328	MO__18__163.wav	yiri	yirí	H?
20329	MO__18__164.wav	tiri	tiri	H ?
20330	MO__18__165.wav	yiri	yirí	H?
20331	MO__18__166.wav	yiri	yirí	H
20332	MO__18__167.wav	tiri	tirí	L ?
20333	MO__18__168.wav	akhrinaya	akhrínayá	L
20334	MO__18__169.wav	akhrinaya	akhrínayá	L
20335	MO__18__170.wav	akhrinaya	akhrínayá	L
20336	MO__18__171.wav	akhriyaya	akhríyayá	L
20337	MO__18__172.wav	akhriyaya	akhríyayá	L
20338	MO__18__173.wav	akhriyaya	akhríyayá	L
20339	MO__18__174.wav	qoraya	qórayá	L
20340	MO__18__175.wav	qoraya	qórayá	L
20341	MO__18__176.wav	qoraya	qórayá	L
20342	MO__18__177.wav	qoyan	qoyán	H
20343	MO__18__178.wav	qoyan	qoyán	H
20344	MO__18__179.wav	qoyan	*qoyán (L)	?
20345	MO__18__180.wav	qoyan	qoyán	H
20346	MO__18__181.wav	Shaatigu wuu qoyan yahay.	Shaát... shaátigu wuu qoyán yahay.	??
20347	MO__18__182.wav	goynaya	goýnayá	H
20348	MO__18__183.wav	goynaya	goýnaya	H
20349	MO__18__184.wav	goynaya	goýnaya	H
20350	MO__18__185.wav	goynaya	goýnaya	H
20351	MO__18__186.wav	mudaya	múdaya	H
20352	MO__18__187.wav	mudaya	múdaya	H
20353	MO__18__188.wav	mudaya	múdaya	H
20354	MO__18__189.wav	mudaya	múdaya	H
20355	MO__18__190.wav	Waa la i soo muday.	Waa la i soó muday.	??  ?  ?  HH  H H
20356	MO__18__191.wav	Waa la i soo duray.	Waa la i soó duray.	L
20357	MO__18__192.wav	duray	duray	L
20358	MO__18__193.wav	duray	duray	L
20359	MO__18__194.wav	muday	muday	H
20360	MO__18__195.wav	duray	dúray	H
20361	MO__18__196.wav	hargab	hárgab	H
20362	MO__18__197.wav	Waa la i soo duray.	Waa la i soó duray.	L
20363	MO__18__198.wav	Waa la i soo duray.	Waa la i soó duray.	LLL
20364	MO__18__199.wav	Waa la i soo duray.	Waa la í soó duray.	LLL
20365	MO__18__200.wav	Waa la i soo duray.	Waa la i soó duray.	LLL
20366	MO__18__201.wav	Waa la i soo muday.	Waa la i soó muday.	LL  L  ?  HH  H H
20367	MO__18__202.wav	Waa la i soo muday.	Waa la i soó muday.	LL L H   H H
20368	MO__18__203.wav	Waa la i soo muday.	Waa la i soó muday.	LL L H   H H
20369	MO__18__204.wav	Waa la i soo duray.	Waa la i soó duray.	L
20370	MO__18__205.wav	Waa la i soo duray.	Waa la i soó duray.	L
20371	MO__18__206.wav	Waa la i soo muday.	Waa la i soó muday.	LL L L LL  H H
20372	MO__18__207.wav	Waa la i soo muday.	Waa la i soó muday.	LL L L LL  H H
20373	MO__18__208.wav	Waa la i soo duray.	Waa la i soó duray.	L
20374	MO__18__209.wav	Waa la i soo duray.	Waa la i soó duray.	L
20375	MO__18__210.wav	Waa la i soo duray.	Waa la i soó duray.	L
20376	MO__18__211.wav	Waa la i soo duray.	Waa la i soó duray.	L
20377	MO__18__212.wav	Waa la i soo muday.	Waa la i soó muday.	LL L ? HH H H
20378	MO__18__213.wav	Waa la i soo muday.	Waa la i soó muday.	LL L L LL  H H
20379	MO__18__214.wav	Waa la i soo muday.	Waa la i soó muday.	LL L L LL  H H
20380	MO__18__215.wav	kaas	kaás	L
20381	MO__18__216.wav	kaas	kaás	L
20382	MO__18__217.wav	kaas	kaás	L
20383	MO__18__218.wav	taas	taá	L
20384	MO__18__219.wav	taas	taá	L
20385	MO__18__220.wav	taas	taá	L
20386	MO__18__221.wav	taas	taás	L
20387	MO__18__222.wav	taas	taás	L
20388	MO__18__223.wav	taas	taás	L
20389	MO__18__224.wav	kuwaas	kúwaas	L
20390	MO__18__225.wav	kuwaas	kúwaas	L
20391	MO__18__226.wav	kuwaas	kúwaas	L
20392	MO__18__227.wav	kan	kán	L
20393	MO__18__228.wav	kan	kán	L
20394	MO__18__229.wav	kan	kán	L
20395	MO__18__230.wav	tan	tán	L
20396	MO__18__231.wav	tan	tán	L
20397	MO__18__232.wav	tan	tán	L
20398	MO__18__233.wav	kuwan	kúwan	L
20399	MO__18__234.wav	kuwan	kúwan	L
20400	MO__18__235.wav	kuwan	kúwan	L
20401	MO__18__236.wav	kuwan	kúwaan	L
20402	MO__18__237.wav	kuwan	kúwaan	L
20403	MO__18__238.wav	kuwan	kúwaan	L
20404	MO__18__239.wav	kii	kií	H
20405	MO__18__240.wav	kii	kií	H
20406	MO__18__241.wav	kii	kií	H
20407	MO__18__242.wav	kuwii	kúwii	L HH
20408	MO__18__243.wav	kuwii	kúwii	L HH
20409	MO__18__244.wav	kuwii	kúwii	L HH
20410	MO__18__245.wav	tii	tií	H
20411	MO__18__246.wav	tii	tií	H
20412	MO__18__247.wav	tii	tií	H
20413	MO__18__248.wav	kuwii	kúwii	L? H
20414	MO__18__249.wav	tii	tií	H
20415	MO__18__250.wav	tii	* tií (L)	H
20416	MO__18__251.wav	tii	*tií (L)	H
20417	MO__18__252.wav	tii	*tií (L)	H
20418	MO__18__253.wav	tii	tií	H
20419	MO__18__254.wav	kaas	kaás	L
20420	MO__18__255.wav	kan	kán	L
20421	MO__18__256.wav	kaas	kaás	L
20422	MO__18__257.wav	kan	kán	L
20423	MO__18__258.wav	kee	keé	H ?
20424	MO__18__259.wav	kee	keé	H ?
20425	MO__18__260.wav	kee	keé	H ?
20426	MO__18__261.wav	tee	teé	H ?
20427	MO__18__262.wav	tee	teé	H ?
20428	MO__18__263.wav	tee	teé	H ?
20429	MO__18__264.wav	kuwee	kuweé	L  HH?
20430	MO__18__265.wav	kuwee	kuweé	L  HH?
20431	MO__18__266.wav	kuwee	kuweé	L  HH?
20432	MO__18__267.wav	kiisa	kiísa	H
20433	MO__18__268.wav	kiisa	kiísa	H
20434	MO__18__269.wav	kiisa	kiísa	H
20435	MO__18__270.wav	teeda	teéda	L
20436	MO__18__271.wav	teeda	teéda	L
20437	MO__18__272.wav	teeda	tééda	L
20438	MO__18__273.wav	kiisa	kíisa	H
20439	MO__18__274.wav	tiisa	tíisa	H
20440	MO__18__275.wav	tiisa	tiísa	H
20441	MO__18__276.wav	tiisa	tiísa	H
20442	MO__18__277.wav	tiisa	tiísa	H
20443	MO__18__278.wav	kuwiisa	kúwiisa	L HH H
20444	MO__18__279.wav	kuwiisa	kúwiisa	L HH H
20445	MO__18__280.wav	kuwiisa	kúwiisa	L HH H
20446	MO__18__281.wav	teeda	teéda	H?
20447	MO__18__282.wav	teeda	teéda	H?
20448	MO__18__283.wav	teeda	teéda	H?
20449	MO__18__284.wav	teeda	teéda	H?
20450	MO__18__285.wav	teeda	teéda	H?
20451	MO__18__286.wav	teeda	teéda	H?
20452	MO__18__287.wav	gaarigeeda	gaarígeeda	LL H  HH? L
20453	MO__18__288.wav	gaarigeeda	gaarígeeda	LL H  HH? L
20454	MO__18__289.wav	teeda	teéda	H?
20455	MO__18__290.wav	keeda	kééda	H ?
20456	MO__18__291.wav	keeda	keéda	H ?
20457	MO__18__292.wav	keeda	keéda	H ?
20458	MO__18__293.wav	keeda	keéda	H ?
20459	MO__18__294.wav	kuweeda	kuwéeda	H ?
20460	MO__18__295.wav	kuweeda	kuwéeda	H ?
20461	MO__18__296.wav	kuweeda	kuwéeda	H ?
20462	MO__18__297.wav	kuwooda	kuwóoda	L
20463	MO__18__298.wav	kuwooda	kuwóoda	L
20464	MO__18__299.wav	kuwooda	kúwooda	L
20465	MO__18__300.wav	kuwooda	kúwooda	L
20466	MO__18__301.wav	kuwooda	kúwooda	L
20467	MO__18__302.wav	kuwooda	kúwooda	L
20468	MO__18__303.wav	kuwooda	kúwooda	L
20469	MO__18__304.wav	roodhi	roodhí	H
20470	MO__18__305.wav	kuwooda	kúwooda	L
20471	MO__18__306.wav	kuwooda	kúwooda	L
20472	MO__18__307.wav	roodhi	roodhí	L
20473	MO__18__308.wav	kuwooda	*kuwóoda (L)	?
20474	MO__18__309.wav	kuwooda	*kúwooda (L)	?
20475	MO__18__310.wav	roob	róob	L
20476	MO__18__311.wav	kuwooda	kúwooda	L
20477	MO__18__312.wav	roob	róob	L
20478	MO__18__313.wav	kuwooda	kúwooda	L
20479	MO__18__314.wav	roob	róob	L
20480	MO__18__315.wav	kuwooda	kúwooda	L
20481	MO__18__316.wav	kuwooda	*kúwooda (L)	'w' is pronounced in a strange way
20482	MO__18__317.wav	kuwooda	*kúwooda (L)	'w' is pronounced in a strange way
20483	MO__18__318.wav	roob	róob	L
20484	MO__18__319.wav	roob	róob	L
20485	MO__18__320.wav	kooda	koóda	L
20486	MO__18__321.wav	kooda	koóda	L
20487	MO__18__322.wav	kooda	koóda	L
20488	MO__18__323.wav	roob	róob	L
20489	MO__18__324.wav	roob	róob	L
20490	MO__18__325.wav	roob	róob	L
20491	MO__18__326.wav	kooda	koóda	L
20492	MO__18__327.wav	kooda	koóda	L
20493	MO__18__328.wav	kooda	koóda	L
20494	MO__18__329.wav	roob	róob	L
20495	MO__18__330.wav	roob	róob	L
20496	MO__18__331.wav	roob	róob	L
20497	MO__18__332.wav	kayga	kaýga	H
20498	MO__18__333.wav	kayga	kaýga	H
20499	MO__18__334.wav	kayga	kaýga	H
20500	MO__18__335.wav	kayga	kaýga	H
20501	MO__18__336.wav	tayda	taýda	H
20502	MO__18__337.wav	tayda	taýda	H
20503	MO__18__338.wav	tayda	taýda	H
20504	MO__18__339.wav	kuwayga	kuwáyga	L H H
20505	MO__18__340.wav	kuwayga	kuwáyga	L H H
20506	MO__18__341.wav	kuwayga	kuwáyga	L H H
20507	MO__18__342.wav	kaaga	kaága	L
20508	MO__18__343.wav	kaaga	kaága	L
20509	MO__18__344.wav	kaaga	kaága	L
20510	MO__18__345.wav	kuwaaga	kuwáaga	L
20511	MO__18__346.wav	kuwaaga	kuwáaga	L
20512	MO__18__347.wav	kuwaaga	kuwáaga	L
20513	MO__18__348.wav	taada	taáda	L
20514	MO__18__349.wav	taada	taáda	L
20515	MO__18__350.wav	taada	taáda	L
20516	MO__18__351.wav	kayga	kaýga	H
20517	MO__18__352.wav	tayda	taýda	H
20518	MO__18__353.wav	kayga	kaýga	H
20519	MO__18__354.wav	tayda	táýda	H
20520	MO__18__355.wav	kayga	kaýga	H
20521	MO__18__356.wav	kayga	kaýga	H
20522	MO__18__357.wav	kayga	kaýga	H
20523	MO__18__358.wav	kaaga	kaága	L
20524	MO__18__359.wav	kaaga	kaága	L
20525	MO__18__360.wav	taada	taáda	L
20526	MO__18__361.wav	wadnahayga	wadnáhayga	L L H H
20527	MO__18__362.wav	wadnahayga	wadnáhayga	L L H H
20528	MO__18__363.wav	wadnahayga	wadnáhayga	L L H H
20529	MO__18__364.wav	wadnahayga	wadnáhayga	L L H H
20530	MO__18__365.wav	wadnahayga	wadnáhayga	L L H H
20531	MO__18__366.wav	wadnahayga	wadnáhayga	L L H H
20532	MO__18__367.wav	wadnihiisa	wadníhiisa	L H H H
20533	MO__18__368.wav	wadnihiisa	wadníhiisa	L H H H
20534	MO__18__369.wav	wadnihiisa	wadníhiisa	L H H H
20535	MO__18__370.wav	wadnihiisa	wadníhiisa	L H H H
20536	MO__18__371.wav	wadnihiisa	wadníhiisa	L H H H
20537	MO__18__372.wav	wadnihiisa	wadníhiisa	L H H H
20538	MO__18__373.wav	wadnihiisa	wadníhiisa	L H H H
20539	MO__18__374.wav	wadnihiisa	wadnihiisa	H
20540	MO__18__375.wav	wadnihiisa	wadníhiisa	H
20541	MO__18__376.wav	wadnihiisa	wadníhiisa	H?  H H H
20542	MO__18__377.wav	Wadnihiisaa shaqeynaya.	Wadníhiisaa shaqeynaya.	? H H H     H H H H
20543	MO__18__378.wav	Wadnihiisaa garacmaya.	Wadníhiisaa garácmaya.	H
20544	MO__18__379.wav	Wadnihiisaa garacmaya.	wadníhiisaa...	H
20545	MO__18__380.wav	Wad!	wád	L
20546	MO__18__381.wav	Wad!	wád	L
20547	MO__18__382.wav	wadnahaaga	wadnáhaaga	L
20548	MO__18__383.wav	wadnahaaga	wadnáhaaga	L
20549	MO__18__384.wav	wadnahaaga	wadnáhaaga	L
20550	MO__18__385.wav	wadnahaaga	*wadnáhaaga (H)	?
20551	MO__18__386.wav	wadnahaaga	wadnáhaaga	L
20552	MO__18__387.wav	faraskiisa	fáraskiisa	L H H H
20553	MO__18__388.wav	faraskiisa	fáraskiisa	L M H H
20554	MO__18__389.wav	faraskiisa	fáraskiisa	L L H H
20555	MO__18__390.wav	faraskaaga	fáraskaaga	L
20556	MO__18__391.wav	faraskaaga	fáraskaaga	L
20557	MO__18__392.wav	faraskaaga	fáraskaaga	L
20558	MO__18__393.wav	faraskaaga	fáraskaagá%	L
20559	MO__18__394.wav	faraskiisa	fáraskiisá%	M H H H
20560	MO__18__395.wav	faras	fáras	L
20561	MO__18__396.wav	faras	fárás%	L
20562	MO__18__397.wav	faraskiisa	fáraskiisa	H
20563	MO__18__398.wav	faraskaaga	fáraskaaga	L
20564	MO__18__399.wav	safarkayga	sáfarkayga	L L H H
20565	MO__18__400.wav	safarkayga	sáfarkayga	L L H H
20566	MO__18__401.wav	safarkayga	sáfarkayga	L L H H
20567	MO__18__402.wav	safarkayga	sáfarkayga	L L H H
20568	MO__18__403.wav	safarkayga	sáfarkayga	L L H H
20569	MO__18__404.wav	safarkayga	sáfarkayga	L L H H
20570	MO__18__405.wav	safarkayga	sáfarkayga	L L H H
20571	MO__18__406.wav	safarkaaga	sáfarkaaga	L
20572	MO__18__407.wav	safarkaaga	sáfarkaaga	L
20573	MO__18__408.wav	safarkaaga	sáfarkaaga	L
20574	MO__18__409.wav	safar	sáfar	L
20575	MO__18__410.wav	safarkayga	sáfarkáyga	LL H H
20576	MO__18__411.wav	safarkayga	sáfarkayga	L L H H
20577	MO__18__412.wav	safar	sáfar	L
20578	MO__18__413.wav	safar	sáfar	L
20579	MO__18__414.wav	safarkayga	sáfarkayga	L L H H
20580	MO__18__415.wav	safar	sáfar	L
20581	MO__18__416.wav	safarkayga	sáfarkayga	L L H H
20582	MO__18__417.wav	safar	sáfar	L
20583	MO__18__418.wav	safarkiisa	sáfarkiisa	L M H H
20584	MO__18__419.wav	safarkiisa	sáfarkiisa	L M H H
20585	MO__18__420.wav	safarkiisa	sáfarkiisa	L H H H
20586	MO__18__421.wav	iyo	iyó	H
20587	MO__18__422.wav	iyo	iyó	H
20588	MO__18__423.wav	iyo	iyó	H
20589	MO__18__424.wav	oo	óo	L
20590	MO__18__425.wav	oo	oó	L
20591	MO__18__426.wav	oo	óo	L
20592	MO__18__427.wav	oo	óo	L
20593	MO__18__428.wav	oo	óo	L
20594	MO__18__429.wav	aniga oo jooga Göteborg	aníga oo joogá ... Götemberg	LLL  LL  HHH xxx
20595	MO__18__430.wav	aniga oo jooga Göteborg	aníga oo joogá ... Göteborg	LLL  LL  HHH xxx
20596	MO__18__431.wav	aniga oo jooga Göteborg	aníga oo joogá Göteborg	LLL  LL  HHH xxx
20597	MO__18__432.wav	aniga oo jooga Göteborg	aníga oo joogá Göteborg	LLL  LL  HHH xxx
20598	MO__18__433.wav	aniga oo jooga Göteborg	aníga oo joogá ... Göteborg	LLL  LL  HHH xxx
20599	MO__18__434.wav	aniga oo jooga Göteborg	anígóó joogá ... Göteborg	LLL  LL  HHH xxx
20600	MO__18__435.wav	aniga oo jooga Göteborg	aníga oo ... joogá	LLL  LL  HHH xxx
20601	MO__18__436.wav	aniga oo jooga Göteborg	aníga oo joogá Göteborg	LLL  LL  HHH xxx
20602	MO__18__437.wav	aniga oo jooga Göteborg	aníga oo joogá Göteborg	LLL  LL  HHH xxx
20603	MO__18__438.wav	aniga oo jooga Göteborg	aníga oo joogá Göteborg	LLL  LL  HHH xxx
20604	MO__18__439.wav	aniga oo jooga Göteborg	aníga oo joogá Göteborg	LLL  LL  HHH xxx
20605	MO__18__440.wav	aniga oo jooga Göteborg	aníga oo joogá Göteborg	LLL  LL  HHH xxx
20606	MO__18__441.wav	aniga oo jooga Göteborg	aníga oo joogá Göteborg	LLL  LL  HHH xxx
20607	MO__18__442.wav	aniga oo jooga Göteborg	aníga oo joogá Göteborg	LLL  LL  HHH xxx
20608	MO__18__443.wav	aniga oo jooga Göteborg	aníga oo joogá Göteborg	LLL  LL  HHH xxx
20609	MO__18__444.wav	ood	oód	L
20610	MO__18__445.wav	ood	oód	L
20611	MO__18__446.wav	ood	óód	L
20612	MO__18__447.wav	ood	óód	L
20613	MO__18__448.wav	ood	óod	?
20614	MO__18__449.wav	orgi	órgi	H
20615	MO__18__450.wav	oog	óog	H
20616	MO__18__451.wav	olol	ólol	H
20617	MO__18__452.wav	oomman	oommán	L
20618	MO__18__453.wav	Waan oomman ahay.	Waan oommán ahay.	L
20619	MO__18__454.wav	oori	oorí	??
20620	MO__18__455.wav	oori	oorí	??
20621	MO__18__456.wav	ee	ée	L (?)
20622	MO__18__457.wav	ee	ée	L (?)
20623	MO__18__458.wav	ee	ée	L (?)
20624	MO__18__459.wav	ee	ée	L (?)
20625	MO__18__460.wav	ee	*ée (L)	almost the same values as the preceding
20626	MO__18__461.wav	ee	ée	L (?)
20627	MO__18__462.wav	ee	ée	L (?)
20628	MO__18__463.wav	ee	ée	L (?)
20629	MO__18__464.wav	ee	ée	L (?)
20630	MO__18__465.wav	ee	ée	L (?)
20631	MO__18__466.wav	geed	géed	H
20632	MO__18__467.wav	geed	géed	H
20633	MO__18__468.wav	geed	géed	H
20634	MO__18__469.wav	adeer	adeér	L
20635	MO__18__470.wav	adeer	adeér	L
20636	MO__18__471.wav	adeer	adeér	L
20637	MO__18__472.wav	eeddo	eéddo	H
20638	MO__18__473.wav	eeddo	eéddo	H
20639	MO__18__474.wav	eeddo	eéddo	H
20640	MO__18__475.wav	ergo	érgo	H
20641	MO__18__476.wav	ergo	érgo	H
20642	MO__18__477.wav	ergo	érgo	H
20643	MO__18__478.wav	ergo	érgo	H
20644	MO__18__479.wav	halyey	halyéy	H
20645	MO__18__480.wav	halyey	halyéy	H
20646	MO__18__481.wav	halyey	halyéy	H
20647	MO__18__482.wav	halyey	halyéy	H
20648	MO__18__483.wav	halyeyga	halyéyga	H
20649	MO__18__484.wav	halyeyada	halyeyáda	H H H L
20650	MO__18__485.wav	halyeyada Soomaaliyeed ee taariikhda ku leh bulshada	halyeyáda Soomaaliyeed ee taariíkhda kú leh ...bulsháda	H H H L    L L L L    L    H H H     L L  ...  L L L
20651	MO__18__486.wav	yey	yéy%	H
20652	MO__18__487.wav	ey	éy	H
20653	MO__18__488.wav	iyada	iyáda	L
20654	MO__18__489.wav	ay	áy	L
20655	MO__18__490.wav	ay	áy	L
20656	MO__18__491.wav	ay	áy	L
20657	MO__18__492.wav	ay	áy	L
20658	MO__18__493.wav	ey	ééy	H
20659	MO__18__494.wav	ey	eéy	H
20660	MO__18__495.wav	geesi	geési	H
20661	MO__18__496.wav	halyey	halyéy	H
20662	MO__18__497.wav	geesi	geési	H
20663	MO__18__498.wav	geesi	geési	H
20664	MO__18__499.wav	geesi	geési	H
20665	MO__18__500.wav	geesi	geési	H
20666	MO__18__501.wav	gees|m	gées	H
20667	MO__18__502.wav	gees|m	gées	H
20668	MO__18__503.wav	gees|m	gées	H
20669	MO__18__504.wav	geesiyad	geesiyád	H
20670	MO__18__505.wav	geesiyad	geesiyád	H
20671	MO__18__506.wav	geesiyad	geesiyád	H
20673	MO__19__1.wav	geesinnimo	geesinnímo	HH H H L
20674	MO__19__2.wav	geesinnimo	geesinnímo	HH H H L
20675	MO__19__3.wav	geesinnimo	geesinnímo	HH H H L
20676	MO__19__4.wav	geesinnimo	geesinnímo	HH H H L
20677	MO__19__5.wav	fiid	fíid	H
20678	MO__19__6.wav	fiid	fíid	H
20679	MO__19__7.wav	fiid	fíid	H
20680	MO__19__8.wav	fiid	fíid	H
20681	MO__19__9.wav	habeen	habéen	H
20682	MO__19__10.wav	habeen	habéen	H
20683	MO__19__11.wav	habeen	habéen	H
20684	MO__19__12.wav	habeen	habéen	H
20685	MO__19__13.wav	habeennimo	habeennímo	H H H L
20686	MO__19__14.wav	habeennimo	habeennímo	H H H L
20687	MO__19__15.wav	habeennimo	habeennímo	H H H L
20688	MO__19__16.wav	habeennimo	habeennímo	H H H L
20689	MO__19__17.wav	habeennimo	habeennímo	H H H L
20690	MO__19__18.wav	fiid	fíid	H
20691	MO__19__19.wav	fiid	fíid	H
20692	MO__19__20.wav	fiid	fíid	H
20693	MO__19__21.wav	cirfiid	cirfíid	L
20694	MO__19__22.wav	cirfiid	cirfíid	L
20695	MO__19__23.wav	cirfiid	cirfíid	L
20696	MO__19__24.wav	cirfiid	círfíid	L
20697	MO__19__25.wav	cirfiid	cirfíid	L
20698	MO__19__26.wav	cirfiid	cirfíid	L
20699	MO__19__27.wav	furaya	fúrayá	L
20700	MO__19__28.wav	furaya	fúrayá	L
20701	MO__19__29.wav	furaya	fúrayá	L
20702	MO__19__30.wav	furid	furíd	L
20703	MO__19__31.wav	furid	furíd	L
20704	MO__19__32.wav	furid	furíd	L
20705	MO__19__33.wav	furid	furíd	L
20706	MO__19__34.wav	furitaan	furitáan	L
20707	MO__19__35.wav	furitaan	furitáan	L
20708	MO__19__36.wav	furitaan	furitáan	L
20709	MO__19__37.wav	wanaag	wanaág	H
20710	MO__19__38.wav	wanaag	wanáag	H
20711	MO__19__39.wav	wanaag	wanáag	H
20712	MO__19__40.wav	wanaag	wanáag	H
20713	MO__19__41.wav	wanaagsan	wanaagsán	H
20714	MO__19__42.wav	wanaagsan	wanaagsán	H
20715	MO__19__43.wav	wanaagsan	wanaagsán	H
20716	MO__19__44.wav	wanaagsan	*wanaagsán (HHL)	?
20717	MO__19__45.wav	wanaagsan	*wanaagsán (HHL)	?
20718	MO__19__46.wav	meel fog	meél fog	LL  H
20719	MO__19__47.wav	meel fog	meél fóg	HH  H
20720	MO__19__48.wav	meel fog	meél fóg	HH  H
20721	MO__19__49.wav	meel fog	meél fóg	HH  H
20722	MO__19__50.wav	meel fog	meél fóg	HH  H
20723	MO__19__51.wav	meel fog	meél fóg	HH  H
20724	MO__19__52.wav	meel fog	meél fóg	HH  H
20725	MO__19__53.wav	meel fog	meél fóg	HH  H
20726	MO__19__54.wav	meel	meél	L
20727	MO__19__55.wav	meel fog	meél fóg	H
20728	MO__19__56.wav	meel	meél	L
20729	MO__19__57.wav	meel fog	meél fóg	H
20730	MO__19__58.wav	meel	meél	L
20731	MO__19__59.wav	meel fog	meél fóg	H
20732	MO__19__60.wav	meel	meél	L
20733	MO__19__61.wav	meel fog	meél fóg	H
20734	MO__19__62.wav	tuulo	tuúlo	H
20735	MO__19__63.wav	tuulo	tuúlo	H
20736	MO__19__64.wav	tuulo	tuúlo	H
20737	MO__19__65.wav	tuulo yar	tuuló yár	H
20738	MO__19__66.wav	tuulo yar	tuuló yár	H
20739	MO__19__67.wav	tuulo yar	tuuló yár	H
20740	MO__19__68.wav	tuulo yar	tuuló yár	H
20741	MO__19__69.wav	tuulo yar	tuuló yár	H
20742	MO__19__70.wav	dhul	dhúl	L
20743	MO__19__71.wav	dhul	dhúl	L
20744	MO__19__72.wav	suuq	súuq	L
20745	MO__19__73.wav	suuq	súuq	L
20746	MO__19__74.wav	suuq	súuq	L
20747	MO__19__75.wav	suuq	súuq	L
20748	MO__19__76.wav	suuq	súuq	L
20749	MO__19__77.wav	suuq	súuq	L
20750	MO__19__78.wav	suuq madow	súuq madow	L    H H
20751	MO__19__79.wav	suuq madow	súuq madow	L    H H
20752	MO__19__80.wav	suuqa madow	súuqa madow	L    H H
20753	MO__19__81.wav	suuq madow	súuq madow	L    H H
20754	MO__19__82.wav	suuq madow	súuq madow	L    H H
20755	MO__19__83.wav	suuq madow	súuq madow	L    H H
20756	MO__19__84.wav	suuq	súuq	L
20757	MO__19__85.wav	suuq madow	súuq madow	L   H H
20758	MO__19__86.wav	suuq	súuq	L
20759	MO__19__87.wav	suuq madow	súuq madow	L   H H
20760	MO__19__88.wav	suuq	súuq	L
20761	MO__19__89.wav	suuq madow	súuq madow	L   H H
20762	MO__19__90.wav	suuq	súuq	L
20763	MO__19__91.wav	suuq madow	súuq madow	L   H H
20764	MO__19__92.wav	magaalo yar	magaaló yar	H H H H
20765	MO__19__93.wav	magaalo yar	magaaló yar	H H H H
20766	MO__19__94.wav	magaalo yar	magaaló yar	H H H H
20767	MO__19__95.wav	magaalo yar	magaaló yar	H H H H
20768	MO__19__96.wav	meel dhow	meél dhow	H
20769	MO__19__97.wav	meel dhow	meél dhow	H
20770	MO__19__98.wav	meel dhow	meél dhow	H
20771	MO__19__99.wav	meel dhow	meél dhow	H
